id,url,slug,product_name,full_description,session_location_name,start_time,end_time,duration_hr:min:sec,date,product_type,topic,speaker_count,id_1,first_name_1,last_name_1,url_1,title_1,company_1,image_url_1,social_url_linkedin_1,social_url_twitter_1,biography_1,session_ids_1,session_dates_1,session_times_1,session_product_types_1,id_2,first_name_2,last_name_2,url_2,title_2,company_2,image_url_2,social_url_linkedin_2,social_url_twitter_2,biography_2,session_ids_2,session_dates_2,session_times_2,session_product_types_2,id_3,first_name_3,last_name_3,url_3,title_3,company_3,image_url_3,social_url_linkedin_3,social_url_twitter_3,biography_3,session_ids_3,session_dates_3,session_times_3,session_product_types_3,id_4,first_name_4,last_name_4,url_4,title_4,company_4,image_url_4,social_url_linkedin_4,social_url_twitter_4,biography_4,session_ids_4,session_dates_4,session_times_4,session_product_types_4,id_5,first_name_5,last_name_5,url_5,title_5,company_5,image_url_5,social_url_linkedin_5,social_url_twitter_5,biography_5,session_ids_5,session_dates_5,session_times_5,session_product_types_5
2089560,https://identiverse.com/idv24/session/2089560/,providing-and-quantifying-equitable-opportunities-in-digital-identity,Providing and Quantifying Equitable Opportunities in Digital Identity,"Login.gov’s Head of Product will lead a dialogue with experts from NIST, DHS and Clarkson University to discuss some of the largest challenges facing the digital identity industry today. We’ll be discussing questions like: What is equitable access in digital identity? How do you ensure equitable access across various demographics? Who do we build and measure equity? How do we balance equitable access with security?",Joshua 10,10:30 AM,11:20 AM,0:50:00,"Thursday, May 30",Panel,,5,1080530,Jonathan,Prisby,https://identiverse.com/idv24/speaker/1080530/,Lead Biometrics and Identity Technology CenterBI-TC),Dept. of Homeland Security,https://assets.swoogo.com/uploads/full/3511311-65c1292148331.jpg,https://www.linkedin.com/in/jon-prisby,,"Jon Prisby currently serves as the Lead of the Biometric and Identity Technology Center (BI-TC) within the Department of Homeland Security (DHS) Science and Technology Directorate.

Prior to joining DHS, Jon worked as a senior product manager at several startups in healthcare, supply chain risk management using big data, artificial intelligence, and human centered design to solve complex abstract problems and deliver simple delightful experiences via Software as a Service (SaaS) platforms.   

Before going back to the private sector in 2019, Jon was a civic technologist serving as a co-founder and deputy director of login.gov in 18F General Services Administration (GSA).  He started his career in consulting for cyber security, software development, counter terrorism and healthcare and kept finding an enduring interest in digital identity across sectors.",2089560 & 2089633,"Thursday, May 30 & Friday, May 31",10:30 am - 11:20 am & 9:05 am - 9:30 am,Panel & Session,1099783,Tiffany,Andrews,https://identiverse.com/idv24/speaker/1099783/,"Head of Product, Login.gov",Government Services Administration,https://assets.swoogo.com/uploads/medium/3563844-65ce517aa192d.jpg,https://www.linkedin.com/in/jordan-burris-60588a70/,,"Tiffany Andrews is dedicated to improving access to government services for diverse communities through policy, data and technology. As the Head of Product at Login.gov, a federal government single sign-on and identity verification service, she develops the product strategy and leads product teams in delivering an equitable, accessible and secure service. Joining General Service Administration’s Technology Transformation Services in 2018, she has helped federal agencies adopt new technologies and improved product development practices. Prior to coming to the federal government, she was a Code for America fellow with the City of Indianapolis Public Safety Department and later led the product development for the Clear My Record project, a service that provides Californians the opportunity to expunge past convictions from their criminal record.",2089560,"Thursday, May 30",10:30 am - 11:20 am,Panel,1100476,Jordan,Burris,https://identiverse.com/idv24/speaker/1100476/,Vice President & Head of Public Sector Strategy,Socure,https://assets.swoogo.com/uploads/full/2417723-6407527b2111a.jpg,,,"Jordan Burris is the Vice President and Head of Public Sector Strategy at Socure. In this role, he partners with government leaders to develop and scale Socure’s public sector offerings for identity verification and fraud risk management. This includes leading efforts to promote and evangelize industry leading concepts in digital identity inclusion and fairness.

Prior to his role at Socure, Jordan served at the intersection of policy and delivery as the Chief of Staff in the White House Office of the Federal Chief Information Officer. He was responsible for orchestrating the execution of technology and cybersecurity efforts across two Presidential administrations to include the oversight of the Federal Government’s multi-billion dollar technology budget. Jordan is a transformational strategist and thought leader behind the development of government-wide technology and cybersecurity initiatives notably in the digital identity domain. Prior to joining the government in 2017, Jordan worked for Deloitte helping both commercial and public sector clients improve their cybersecurity risk management practices.

Jordan is a proud graduate of the Pennsylvania State University with a Bachelor of Science in Security & Risk Analysis with concentration in intelligence analysis and modeling. Additionally, he is a Certified Information Systems Security Professional (CISSP) and a Certified in Risk and Information Systems Control (CRISC) practitioner.",2089560,"Thursday, May 30",10:30 am - 11:20 am,Panel,1100481,Ariel,Kennan,https://identiverse.com/idv24/speaker/1100481/,Fellow & Research Faculty,"Beeck Center for Social Impact + Innovation, Georgetown University",https://assets.swoogo.com/uploads/medium/3563960-65ce57bab68ac.jpg,,,"Ariel Kennan is a leader in service design, digital product development, and organizational strategy. As a Fellow at the Beeck Center for Social Impact + Innovation at Georgetown University, she researches and advises on best practices for using design, data, and technology for improved social safety net outcomes. Ariel leads the Digital Benefits Network to support public interest practitioners working on the social safety net through generating insights, fostering collaboration, and sparking advocacy to advance the delivery of benefits and increase economic opportunity.",2089560,"Thursday, May 30",10:30 am - 11:20 am,Panel,1124833,Stephanie,Schuckers,https://identiverse.com/idv24/speaker/1124833/,Professor & Director,Clarkson University,https://assets.swoogo.com/uploads/full/1775867-6273fc87f38e9.jpg,,,"Dr. Stephanie Schuckers is the Paynter-Krigman Endowed Professor in Engineering Science in the Department of Electrical and Computer Engineering at Clarkson University and serves as the Director of the Center for Identification Technology Research (CITeR), a National Science Foundation Industry/University Cooperative Research Center.    She received her doctoral degree in Electrical Engineering from The University of Michigan. Professor Schuckers research focuses on processing and interpreting signals which arise from the human body.  Her work is funded from various sources, including National Science Foundation, Department of Homeland Security, and private industry, among others.  She has started her own business, testified for US Congress, and has over 50 journal publications as well as over 100 other academic publications.",2089560,"Thursday, May 30",10:30 am - 11:20 am,Panel
2089566,https://identiverse.com/idv24/session/2089566/,sponsor-masterclass,Sponsor Masterclass,Details coming soon!,Joshua 6,10:30 AM,11:20 AM,0:50:00,"Thursday, May 30",Masterclass,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089574,https://identiverse.com/idv24/session/2089574/,cybersolve-masterclass,CyberSolve Masterclass,Details coming soon!,Joshua 5,11:30 AM,12:20 PM,0:50:00,"Thursday, May 30",Masterclass,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089571,https://identiverse.com/idv24/session/2089571/,ping-identity-masterclass-iii,Ping Identity Masterclass iii,Details coming soon!,Mariposa 3,11:30 AM,12:20 PM,0:50:00,"Thursday, May 30",Masterclass,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089568,https://identiverse.com/idv24/session/2089568/,co-designing-australia-s-connectid,Co-Designing Australia's ConnectID,"This case study highlights the efforts of identity professionals representing Australia's tier one banks in the development of a new Digital Identity industry solution. By setting aside their competitive differences, the speakers worked together with industry body leaders from Australian Payments Plus to help co-design the new ConnectID solution with the Australian customer in mind. Serving the needs of both the end-user and the Relying Parties required diverse perspectives, looking at potential technical, user experience and commercial risks, problems and opportunities from as many angles as possible, as well as bringing global best practices and industry standards into the picture. This case study serves as a positive example for other organisations and industries around the world, emphasising the importance of industry co-design when reimagining any modern customer digital identity initiative.",Joshua 8,11:30 AM,12:20 PM,0:50:00,"Thursday, May 30",Panel,,3,1080489,Jon,Dart,https://identiverse.com/idv24/speaker/1080489/,Customer Payments & Data Product Lead,Commonwealth Bank of Australia,https://assets.swoogo.com/uploads/medium/3563740-65ce4e3b704d5.jpeg,linkedin.com/in/jondart,,"Bringing nearly a decade of experience working in senior strategy, product and data governance leadership roles at the Commonwealth Bank of Australia, Jon most recently led the commercial negotiations and technical build for the bank's participation in Australia's new digital identity industry initiative - ConnectID. With a strong storytelling background earned from prior roles as a reporter, then as an adviser to a federal government minister, Jon knows how to find the truth in any tall tale, translating tricky industry standards and government policy papers into practical actions and next steps for the organisation.",2089512 & 2089568,"Wednesday, May 29 & Thursday, May 30",2:00 pm - 2:25 pm & 11:30 am - 12:20 pm,Session & Panel,1080490,Linden,Dawson,https://identiverse.com/idv24/speaker/1080490/,Customer Digital Identity Product Manager,National Australia Bank,https://assets.swoogo.com/uploads/full/3511193-65c1251063160.jpg,https://www.linkedin.com/in/lindendawson,https://twitter.com/lindendawson,"Linden Dawson is an identity industry practitioner and international speaker on human rights, privacy, user experiences, ethics and emerging identity & access management technology. With diverse experience spanning both the public and private sectors, Linden offers a practical perspective on the Asia-Pacific digital identity market. In her current role at the National Australia Bank leading Customer Digital Identity initiatives, Linden takes an optimistic yet pragmatic approach to solving identity problems in the real world.",2089512 & 2089568,"Wednesday, May 29 & Thursday, May 30",2:00 pm - 2:25 pm & 11:30 am - 12:20 pm,Session & Panel,1099751,Andrew,Black,https://identiverse.com/idv24/speaker/1099751/,Managing Director,Australian Payments Plus,https://assets.swoogo.com/uploads/full/3563742-65ce4e4dc8c0e.jpeg,,,"Andrew leads ConnectID, which recently became Australia’s first digital identity exchange, allowing citizens to take more control over their identity and data, and enabling organisations to unlock value and reduce security risks. He’s an established leader in the Digital Identity industry, working with state and federal government here in Australia, along with international bodies to shape future technology evolutions and policy to help protect citizen data and rights. Andrew originally hails from Scotland, where over the past decade he’s led digital ventures on data and cyber security in 2 major UK banks (NatWest Group and Santander), and having most recently led Open Banking regulatory and innovation programmes, proving him a unique insight into trends with regards to data sharing and customer experiences across the globe.",2089568,"Thursday, May 30",11:30 am - 12:20 pm,Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089465,https://identiverse.com/idv24/session/2089575/,hello-fido-perspectives-on-fido-and-us-federal-agencies-road-to-zero-trust,"Hello, FIDO! Perspectives on FIDO and US Federal Agencies' Road to Zero Trust","With lots of attention on passkeys in the past year, you may be used to seeing FIDO in the consumer and workforce contexts. But did you know that that FIDO can help government agencies and regulated industries fulfill their Zero Trust objectives, too? FIDO2 can be implemented with multiple configurations and authenticators that conform to more stringent security requirements, such as NIST's AAL3 and FIPS 140-2. In recent years, the FIDO Alliance, private sector companies, and US Federal agencies have collaborated on proposals to enhance adoption of FIDO2 authentication in the government, particularly in cases where using PIV/CAC is infeasible. Now, we're beginning to see the outcomes of these efforts as early adopting agencies share their experiences. Join our panelists as they share real-world insights and challenges from federal FIDO deployments, working towards common goals across public-private sector boundaries, and a look to the future of authentication in federal contexts.",Joshua 10,11:30 AM,12:20 PM,0:50:00,"Thursday, May 30",Panel,,3,1080504,Jeremy,Grant,https://identiverse.com/idv24/speaker/1080504/,"Managing Director, Technology Business Strategy",Venable LLP,https://assets.swoogo.com/uploads/medium/3511236-65c126dc9f27e.jpg,https://www.linkedin.com/in/jeremy-grant-jgrantindc/,https://twitter.com/jgrantindc,"Grant is a managing director at Venable, where he works with the firm’s clientele to develop growth strategies, identify market solutions, and advise on policy impacts across information technology, cybersecurity, and government services. Grant utilizes his diverse background and deep understanding of business, technical, and policy issues around identity, privacy, and cybersecurity in this role. He has served in various leadership positions spanning government and industry. Before joining Venable, Grant established and led the National Program Office for the National Strategy for Trusted Identities in Cyberspace (NSTIC), the first new cybersecurity program launched by the Obama administration. Housed in the National Institute of Standards and Technology (NIST), Grant led the administration’s activities across private and public sectors to drive a marketplace of more secure, privacy-enhancing identity solutions for online services.",2089496 & 2089521 & 2089562 & 2089575,"Wednesday, May 29 & Friday, May 31 & Thursday, May 30 & Thursday, May 30",11:05 am - 11:30 am & 9:05 am - 9:35 am & 10:30 am - 11:20 am & 11:30 am - 12:20 pm,Session & Session & Panel & Panel,1080554,Teresa,Wu,https://identiverse.com/idv24/speaker/1080554/,"Vice President, Smart Credentials",IDEMIA Public Security,https://assets.swoogo.com/uploads/full/3511382-65c12bc17fc24.jpg,https://www.linkedin.com/in/teresawu/,https://twitter.com/metabiometrics,"Teresa Wu is responsible for the smart credential business of IDEMIA North America business unit. Previously, Teresa oversaw 5 product portfolios leveraging technologies including cloud computing, digital identity, identity document, and biometric solution. In her current role, Ms. Wu serves as a cross-functional team leader to drive client success activities within the smart credential business, bringing her extensive experience and domain expertise to focus on Innovation, Strategy, Program delivery, and Industry Engagement.",2089511 & 2089646,"Wednesday, May 29 & Friday, May 31",11:40 am - 12:30 pm & 9:40 am - 10:05 am,Panel & Session,1114363,Ryan,Galluzzo,https://identiverse.com/idv24/speaker/1114363/,"Identity Program Lead, Applied Cybersecurity Division",NIST,https://assets.swoogo.com/uploads/medium/2417743-640753407a199.png,,,"Ryan is the Digital Identity Program Lead for the Applied Cybersecurity Division at the National Institute of Standards and Technology (NIST). In this role he coordinates digital identity projects, initiatives, and efforts to advance NIST’s standards & guidance and drive foundational research to promote innovation in digital identity. He has contributed to multiple NIST Special Publications (NIST SPs) including NIST SP 800-63 Digital Identity Guidelines. Prior to joining NIST Ryan was a Specialist Leader at Deloitte & Touche where he spent over 10 years providing cybersecurity and identity management subject-matter insights to multiple federal agencies, including the Internal Revenue Service, the General Services Administration, and NIST.",2089465,"Tuesday, May 28",2:00 pm - 2:50 pm,Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089570,https://identiverse.com/idv24/session/2089570/,jedi-masterclass-demystifying-iam-s-next-frontier,Jedi Masterclass: Demystifying IAM's Next Frontier,"As the digital landscape evolves, Identity and Access Management (IAM) practitioners face new challenges and opportunities. This masterclass takes you beyond the basics, equipping you with three key skills to master the IAM's next frontier: 1. Master Asker: Don't settle for surface-level answers. Hone your questioning skills to uncover hidden risks, understand business needs, and design robust IAM solutions. Channel your inner Obi-Wan Kenobi, guiding stakeholders to ""use the Force,"" the Force of insightful inquiry. 2. Identity-First Architecture: Build a fortress, not a patchwork. Learn to craft architectures and processes that prioritize identity from the ground up. Imagine an impregnable Death Star, but one fueled by secure access and granular control, not fear. 3. Communication Master: Bridge the gap between technical expertise and business value. Speak the language of decision-makers, demonstrating how IAM safeguards data, fosters collaboration, and empowers growth. Be your organization's Yoda, dispensing wisdom and clarity with every well-placed word. Join this masterclass and emerge as a true IAM Jedi, ready to navigate the evolving digital landscape with confidence, clarity, and purpose. May the Force of secure access be with you!",Mariposa 8,11:30 AM,12:20 PM,0:50:00,"Thursday, May 30",Masterclass,,1,1099768,David,Lee,https://identiverse.com/idv24/speaker/1099768/,Chief Troublemaker,Identity Jedi Solutions,https://assets.swoogo.com/uploads/full/2417873-64075797836f3.jpg,https://www.linkedin.com/in/hdavidlee/,,"David Lee is an Enterprise Architect and thought leader with extensive experience in Identity and Access Management,  Business Development, and Solution Architecture. In the past 15 years, David has come to understand the complexity of digital identity, and he’s built a career helping executives to understand it too. He’s worked with government agencies, Fortune 500 companies, and administrators from various fields. He's known in the industry as the Identity Jedi",2089570,"Thursday, May 30",11:30 am - 12:20 pm,Masterclass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089569,https://identiverse.com/idv24/session/2089569/,privacy-identity-in-incident-response,Privacy & Identity in Incident Response,"Daily headlines let us know that cyber attacks aren’t going anywhere. What the reporting doesn’t disclose are the complex identity management and privacy issues that arise during the incident response investigation. A thorough IR investigation relies on both identity management and privacy expertise from internal stakeholders and legal counsel. The root cause of many cyber attacks – including ransomware, data exfiltration, MFA bypass, and wire fraud – result from the exploitation of compromised credentials. And the impact of many cyber attacks can involve significant privacy and data protection ramifications. To conduct the investigation, forensic analysts will need support and collaboration with the impacted organization’s identity management stakeholders to understand how credentials are provisioned, how authorization is managed, and the access rights associated with any compromised credentials. As the investigation progresses, the privacy implications of the event must be assessed: what data was accessed or exfiltrated? Were any legal or regulatory notification requirements triggered? The organization’s identity management and privacy stakeholders, in tandem with legal counsel, will seek the answers to these questions, often quickly as notification timelines vary widely by industry and jurisdiction. This panel will feature a cybersecurity attorney, an in-house privacy counsel, and an incident response expert who have all been in the trenches working through these thorny issues on a wide range of cyber incidents. They will share their experience to help attendees understand how to best anticipate and prepare for their role in an inevitable cyber attack.",Joshua 1,11:30 AM,12:20 PM,0:50:00,"Thursday, May 30",Panel,,2,1099780,Heidi,Wachs,https://identiverse.com/idv24/speaker/1099780/,Managing Director,Aon/Stroz Friedberg Digital Forensics & Incident Response,https://assets.swoogo.com/uploads/full/3625652-65e0bbf73b78e.jpg,https://www.linkedin.com/in/heidi-wachs-esq-cipp-us-4654b64/,,"Heidi L. Wachs is Managing Director, Engagement Management, and head of the Washington, D.C. office of Stroz Friedberg Digital Forensics & Incident Response, part of Aon’s Cyber Solutions, where she helps clients prepare for and respond to data breach and cybersecurity incidents and develop and implement data privacy and information security programs. Ms. Wachs oversees complex investigations involving the collection, use, and sharing of data and personal information, in particular through the use of APIs, scraping, hacking, cookies, and other third-party web page integrations. Ms. Wachs' experience includes serving as a technical analyst and Chief Privacy Officer for a leading national research university, and she frequently lectures and publishes on best practices for data privacy and breach response, information security, and information governance. Ms. Wachs earned her B.A. in Journalism from Lehigh University and her J.D. from the Benjamin N. Cardozo School of Law, where she served as Managing Editor of the Women's Law Journal. She is admitted to the bars of the District of Columbia and the United States Supreme Court and is a certified information privacy professional, CIPP/US.",2089569,"Thursday, May 30",11:30 am - 12:20 pm,Panel,1099781,Michael,Borgia,https://identiverse.com/idv24/speaker/1099781/,Partner,Davis Wright Tremaine,https://assets.swoogo.com/uploads/medium/3563841-65ce51502f3c1.jpg,,,"Mike Borgia leads DWT's information security group in the technology, communications, and privacy and security practice. He advises clients on data breach prevention, readiness and response, complex internal investigations, and compliance with global security laws and regulations. Mike draws on his years of experience as outside counsel, cybersecurity consultant, in-house counsel at a global technology consultancy, and implementation project manager at a major software firm to help clients identify and tackle their toughest information security problems.

Mike's practice spans every phase of the information security lifecycle. He advises clients on compliance with global security, privacy and information technology laws, frameworks, and standards. He works with clients of all sectors and sizes to assess and improve their incident readiness and security posture.

A veteran incident response professional, Mike has led investigations of and responses to hundreds of security incidents, from ransomware attacks to trade secret theft to sophisticated nation-state hacking campaigns.",2089569,"Thursday, May 30",11:30 am - 12:20 pm,Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089572,https://identiverse.com/idv24/session/2089572/,the-future-of-identity-and-open-standards-in-the-google-ecosystem,The Future of Identity and Open Standards in the Google Ecosystem,"Authentication is transitioning from passwords and two factor authentication to passkeys; while passkeys address better authentication, it does not provide verified user information. Identity federation remains a critical part of this ecosystem, providing verified user information to the RPs in addition to safe authentication. In this session, we'll discuss best practices for identity and authentication strategies, including both passkeys and identity federation. We'll also discuss the impact of third-party cookie restriction, the mitigation and additional capabilities.",Joshua 6,11:30 AM,12:20 PM,0:50:00,"Thursday, May 30",Masterclass,,2,1080480,Eiji,Kitamura,https://identiverse.com/idv24/speaker/1080480/,Google Developer Advocate,Google,https://assets.swoogo.com/uploads/full/3723042-66046f3995e20.jpg,,,"Eiji is a developer advocate and the tech lead on the Identity team within the Chrome Developer Relations division, bringing more than two decades of industry experience. He also serves as the tech lead for the Identity Team within the Chrome Developer Relations division. Eiji’s responsibilities encompass a wide range of browser technologies, with a special emphasis on identity and authentication, including WebAuthn, WebOTP and FedCM.",2089572,"Thursday, May 30",11:30 am - 12:20 pm,Masterclass,1167792,Gina,Biernacki,https://identiverse.com/idv24/speaker/1167792/,Product Manager,"Google Identity, Google",https://assets.swoogo.com/uploads/full/3723033-66046e40ba47c.jpg,,,"Gina is the product manager of Sign in with Google. She is focused on making authentication safer and more seamless for users and developers through the Google Account. Recently, she is focused on evolving federated identity with changes to thirty cookies on Chrome and the future of federated & digital identity with the growing adoption of passkey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051378,https://identiverse.com/idv24/session/2051378/,lunch,Lunch,,Expo Halls (Pinyon & Bristlecone),12:30 PM,2:00 PM,1:30:00,"Thursday, May 30",Networking,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146179,https://identiverse.com/idv24/session/2146179/,tuebora-presents-navigating-the-landscape-essential-traits-of-iga-solution-for-mssps,Tuebora presents: Navigating the Landscape: Essential Traits of IGA Solution for MSSPs,"In the dynamic realm of cybersecurity, Managed Security Service Providers (MSSPs) play a crucial role in safeguarding organizations against evolving threats. Among the myriad of solutions at their disposal, Identity Governance and Administration (IGA) stands out as a cornerstone in securing digital identities and access management. However, the path to effectively integrating IGA solution into MSSP operations is not without its challenges. This theatre session delves into the fundamental traits of IGA solution that align seamlessly with the needs and capabilities of MSSPs. Through insightful analysis and real-world examples, attendees will gain a comprehensive understanding of the key characteristics that make an IGA solution MSSP-friendly. From scalability and integration to compliance and security, we explore the essential attributes that enable MSSPs to deliver robust identity governance services to their clients efficiently. Join us as we navigate through the intricacies of IGA deployments within the MSSP landscape, uncovering strategies for success, addressing common pain points, and empowering MSSPs to harness the full potential of IGA solutions in their quest to safeguard digital identities and fortify cybersecurity defenses.",Tech Theater 1 (Bristlecone),12:45 PM,1:00 PM,0:15:00,"Thursday, May 30",Tech Theatre,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089582,https://identiverse.com/idv24/session/2089582/,governance-imperatives-for-policy-driven-administration,Governance Imperatives for Policy-Driven Administration,"An important axiom of user access administration is: ""In the absence of policies, all user access is exceptional."" Most organizations make limited use of ""birthright"" entitlement assignments, leaving the vast majority of user access in their environments exceptional and subject to procedural governance burdens such as access requests requiring approvals and periodic access certification. Policy-driven administration can reduce these burdens significantly while simultaneously improving management of access risks, but only when combined with proper governance over access policies. This session presents practical advice for adopting policy-driven administration with a governance framework that is applicable across industries, and includes insights about how machine learning can be applied most effectively to manage user access risks.",Joshua 3,2:00 PM,2:25 PM,0:25:00,"Thursday, May 30",Session,,1,1167841,Brian,Iverson,https://identiverse.com/idv24/speaker/1167841/,Chief Product Officer,Tuebora,https://assets.swoogo.com/uploads/full/3723129-6604747749ddd.jpg,https://www.linkedin.com/in/fearofmimes,,"Brian Iverson is Chief Product Officer for Tuebora. His exuberance for identity governance and administration can be infectious, which he hopes will inspire members of the audience to drive their organizations to improve their models and processes to better manage access risks. When not geeking out about IAM, Brian enjoys spending time with his grumble (a pack of pugs) and is rarely far from Kayte, his special needs pug companion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089621,https://identiverse.com/idv24/session/2089621/,secure-access-for-any-trustworthy-identity-anywhere-to-anything,"Secure Access For Any Trustworthy Identity, Anywhere, to Anything","As identity attacks multiply in volume and complexity, a strong framework for your organization’s identity trust fabric becomes an imperative. Traditional IAM is no longer enough, so how do you prioritize and advocate for a more comprehensive approach to identity-centric security? Research, innovation, threat intelligence telemetry, CISO priorities, and the global identity security community inform a recommended path from the foundations of Zero Trust to securing access for any trustworthy identity, anywhere, to any app, AI, or resource.",Mariposa 3,2:00 PM,2:25 PM,0:25:00,"Thursday, May 30",Session,,1,1167837,Nichole,Peterson,https://identiverse.com/idv24/speaker/1167837/,Senior Product Marketing Manager,"Microsoft Entra, Microsoft",https://assets.swoogo.com/uploads/medium/3723103-66047308df3e0.png,,,"Nichole helps people understand the benefits of adopting comprehensive identity and network access solutions. She evangelizes and advocates for preventing attacks with adaptive risk-based access policies and phishing-resistant authentication, enforcing least privilege access, and unifying access controls across an end-to-end Zero Trust framework, while delivering great experiences for admins and end users.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089577,https://identiverse.com/idv24/session/2089577/,counselors-in-the-modern-era-advancing-identity-management,Counselors in the Modern Era: Advancing Identity Management,"We, as an industry, have been working on identity management for quite some time. But, from some perspectives, we haven’t made progress. We have solved many of the problems of user account management, but we have yet to solve the problems of identity management to the same extent. The magical future where I can put the supercomputer on my wrist to work in a way that delivers real value and not just interesting insights and alerts feels both disappointingly far away yet tantalizingly within our grasp. In this talk, Ian Glazer puts forward the concept of counselors: software agents that act on one’s behalf to make introductions of the individual to a service and vice versa, perform recognition of these services and associated credentials, and prevent or at least inhibit risky behavior, such as dodgy data sharing. Counselors are a way to both humanize online interactions and make meaningful (as in meaningful and valuable to the individual) progress on solving the challenges of digital identity management.",Joshua 10,2:00 PM,2:25 PM,0:25:00,"Thursday, May 30",Session,,1,1080503,Ian,Glazer,https://identiverse.com/idv24/speaker/1080503/,President,Weave Identity,https://assets.swoogo.com/uploads/full/3511227-65c1267051382.png,https://www.linkedin.com/in/iglazer/,,"Ian Glazer is the founder and president of Weave Identity – an advisory services firm. Prior to founding Weave, Ian was the Senior Vice President for Identity Product Management, at Salesforce. His responsibilities include leading the product management team, product strategy and identity standards work. Earlier in his career, Ian was a research vice president and agenda manager on the Identity and Privacy Strategies team at Gartner, where he oversaw the entire team’s research. He is a Board Emeritus and the co-founder of IDPro, and works to deliver more services and value to the IDPro membership, raise funds for the organization, and help identity management professionals learn from one another. During his career in the identity industry, he has co-authored a patent on federated user provisioning, co-authored and contributed to user provisioning specifications, is a noted blogger, speaker, and photographer of his socks.",2089577,"Thursday, May 30",2:00 pm - 2:25 pm,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089580,https://identiverse.com/idv24/session/2089580/,embracing-zero-standing-privilege-a-new-era-of-authorization,Embracing Zero Standing Privilege: A New Era of Authorization,"Session/cookie hijacking, phishing, credential stuffing and account takeovers are more prevalent now than before because barriers to entry are low. Throw in the SSO tax, where convenience is mixed with lack of binding and session presence, and you have a recipe for risky business (not the 80's movie though). This session will approach identity security from a mindset of ""assume breach"". This assumes threat actors have all accounts and all credentials and sessions are compromised. Eliminating standing access (zero standing privilege), where possible, should be a core tenet in an overall IAM strategy, especially for privileged access to sensitive/core systems. This session will showcase how to achieve this starting with foundational building blocks, provide real-world implementation examples, and explain why ""assume breach"" is a very important methodology in practice. In this talk, we’ll also look at how big of a role authorization plays and how this methodology is disrupting the identity governance (IGA) landscape. Lastly, we'll also dive into how this increases operational business efficiency, mitigates security risks while not becoming a productivity blocker for the business and streamlines complexities in the access management world.",Mariposa 8,2:00 PM,2:25 PM,0:25:00,"Thursday, May 30",Session,,1,1080526,Sean,O'Dell,https://identiverse.com/idv24/speaker/1080526/,"Senior Staff Security Engineer, Identity Security",The Walt Disney Company,https://assets.swoogo.com/uploads/full/3511298-65c128af8c516.jpg,https://www.linkedin.com/in/sean-o-dell-b8b8843b,https://twitter.com/seanodentity,"Sean is a Senior Staff Security Engineer spanning both Consumer and Workforce IAM at The Walt Disney Company. He is a technical leader and trusted technical advisor to executives at The Walt Disney Company where he has been instrumental in both Workforce and Consumer IAM strategy over the past 10 years covering security, product, engineering, implementation and architecture while also acting as a principal advisor in the same capacity for key mergers and acquisitions helping to shape overall company decisions and direction. He is often referred to as Sean O'Dentity due to the scope and breadth of responsibility with identity mixed with his knowledge and experience...so the name stuck. He is an identity ambassador and passionate about all the things identity and problem solving. His interests and focus, outside of all the things identity, are currently in next generation authorization, self-sovereign and distributed identity, fido2 based authentication, lifecycle management, data science, pretty much anything data related, shared signals and events and overall identity security.",2089504 & 2089580,"Wednesday, May 29 & Thursday, May 30",11:40 am - 12:30 pm & 2:00 pm - 2:25 pm,Panel & Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
